PersonID,FriendPersonID
PERS02979,PERS00271
PERS02979,PERS01573
PERS02980,PERS01214
PERS02980,PERS00027
PERS02980,PERS00062
PERS02980,PERS03904
PERS02980,PERS02171
PERS02980,PERS04772
PERS02980,PERS03644
PERS02981,PERS02606
PERS02981,PERS03155
PERS02981,PERS03865
PERS02981,PERS00195
PERS02981,PERS00160
PERS02981,PERS04627
PERS02981,PERS01798
PERS02981,PERS01507
PERS02981,PERS03976
PERS02981,PERS04840
PERS02982,PERS04170
PERS02982,PERS01436
PERS02982,PERS00305
PERS02982,PERS01499
PERS02983,PERS02060
PERS02983,PERS04005
PERS02983,PERS00590
PERS02983,PERS00505
PERS02983,PERS00203
PERS02983,PERS02220
PERS02983,PERS02546
PERS02983,PERS01387
PERS02984,PERS03743
PERS02984,PERS03142
PERS02984,PERS01562
PERS02984,PERS00776
PERS02985,PERS02555
PERS02985,PERS02295
PERS02985,PERS04504
PERS02985,PERS03042
PERS02985,PERS01295
PERS02985,PERS01337
PERS02985,PERS01074
PERS02985,PERS03226
PERS02986,PERS04677
PERS02987,PERS02048
PERS02987,PERS04656
PERS02987,PERS04899
PERS02987,PERS02089
PERS02987,PERS02984
PERS02987,PERS03720
PERS02987,PERS03251
PERS02987,PERS02763
PERS02988,PERS00986
PERS02989,PERS00656
PERS02989,PERS00428
PERS02989,PERS00220
PERS02989,PERS04461
PERS02990,PERS04422
PERS02990,PERS01422
PERS02990,PERS03872
PERS02990,PERS04891
PERS02990,PERS02330
PERS02990,PERS04132
PERS02990,PERS04266
PERS02990,PERS03232
PERS02991,PERS04837
PERS02991,PERS00592
PERS02991,PERS01515
PERS02991,PERS04744
PERS02991,PERS00291
PERS02991,PERS01030
PERS02991,PERS01419
PERS02991,PERS00351
PERS02992,PERS03192
PERS02992,PERS01758
PERS02992,PERS03794
PERS02992,PERS03326
PERS02992,PERS04733
PERS02992,PERS03646
PERS02992,PERS04621
PERS02992,PERS03742
PERS02992,PERS02192
PERS02993,PERS02740
PERS02993,PERS03884
PERS02993,PERS04364
PERS02994,PERS03467
PERS02994,PERS03291
PERS02994,PERS04676
PERS02994,PERS01491
PERS02994,PERS00921
PERS02994,PERS04837
PERS02995,PERS02097
PERS02995,PERS03546
PERS02995,PERS03175
PERS02995,PERS02713
PERS02995,PERS03868
PERS02995,PERS02306
PERS02995,PERS01890
PERS02995,PERS00185
PERS02995,PERS02797
PERS02995,PERS02278
PERS02996,PERS04690
PERS02996,PERS01460
PERS02996,PERS00730
PERS02996,PERS00062
PERS02996,PERS01155
PERS02996,PERS04173
PERS02996,PERS03608
PERS02996,PERS00216
PERS02996,PERS00245
PERS02997,PERS00957
PERS02997,PERS01350
PERS02997,PERS00564
PERS02997,PERS01690
PERS02997,PERS03070
PERS02997,PERS00368
PERS02997,PERS01641
PERS02997,PERS04286
PERS02997,PERS00667
PERS02997,PERS00379
PERS02998,PERS02739
PERS02998,PERS03115
PERS02999,PERS04373
PERS02999,PERS00394
PERS02999,PERS01540
PERS02999,PERS04606
PERS02999,PERS03227
PERS02999,PERS03959
PERS02999,PERS02946
PERS02999,PERS04961
PERS03000,PERS01073
PERS03000,PERS00676
PERS03000,PERS00890
PERS03000,PERS01708
PERS03000,PERS00548
PERS03000,PERS03394
PERS03000,PERS03353
PERS03000,PERS03077
PERS03000,PERS04517
PERS03000,PERS01935
PERS03001,PERS01567
PERS03001,PERS03812
PERS03001,PERS04493
PERS03001,PERS03599
PERS03001,PERS01978
PERS03001,PERS02875
PERS03001,PERS00881
PERS03001,PERS03702
PERS03001,PERS04642
PERS03002,PERS00487
PERS03002,PERS03731
PERS03003,PERS03804
PERS03003,PERS00431
PERS03004,PERS03072
PERS03004,PERS01691
PERS03004,PERS01608
PERS03004,PERS02007
PERS03005,PERS02658
PERS03005,PERS03629
PERS03005,PERS01930
PERS03005,PERS03594
PERS03006,PERS00072
PERS03006,PERS03362
PERS03006,PERS03337
PERS03006,PERS02473
PERS03007,PERS04731
PERS03007,PERS02043
PERS03007,PERS02032
PERS03007,PERS00126
PERS03007,PERS00711
PERS03007,PERS04389
PERS03007,PERS02863
PERS03007,PERS00474
PERS03007,PERS00422
PERS03007,PERS04356
PERS03008,PERS03913
PERS03008,PERS03397
PERS03008,PERS04453
PERS03008,PERS04787
PERS03008,PERS01301
PERS03008,PERS02912
PERS03009,PERS01735
PERS03009,PERS02312
PERS03009,PERS04254
PERS03009,PERS04957
PERS03009,PERS01047
PERS03009,PERS02552
PERS03010,PERS02100
PERS03010,PERS02045
PERS03010,PERS02660
PERS03010,PERS02486
PERS03010,PERS00946
PERS03010,PERS02506
PERS03010,PERS00035
PERS03011,PERS00516
PERS03011,PERS00388
PERS03011,PERS01386
PERS03011,PERS04668
PERS03011,PERS02695
PERS03012,PERS03393
PERS03012,PERS04222
PERS03012,PERS00098
PERS03012,PERS04407
PERS03012,PERS00364
PERS03012,PERS04177
PERS03012,PERS03085
PERS03013,PERS00140
PERS03013,PERS02725
PERS03013,PERS02865
PERS03013,PERS02076
PERS03013,PERS00103
PERS03013,PERS03408
PERS03013,PERS00798
PERS03013,PERS02126
PERS03014,PERS00954
PERS03014,PERS04238
PERS03015,PERS04576
PERS03016,PERS04634
PERS03016,PERS03928
PERS03016,PERS01172
PERS03016,PERS00402
PERS03016,PERS03385
PERS03017,PERS03860
PERS03017,PERS02991
PERS03017,PERS03153
PERS03017,PERS02216
PERS03017,PERS03884
PERS03018,PERS02114
PERS03018,PERS02504
PERS03018,PERS04088
PERS03018,PERS01785
PERS03018,PERS00111
PERS03018,PERS02037
PERS03018,PERS02541
PERS03018,PERS03951
PERS03018,PERS03175
PERS03018,PERS01954
PERS03019,PERS01428
PERS03019,PERS01738
PERS03019,PERS00048
PERS03019,PERS01484
PERS03019,PERS00393
PERS03019,PERS04812
PERS03019,PERS02790
PERS03019,PERS00822
PERS03019,PERS00569
PERS03019,PERS04539
PERS03020,PERS00544
PERS03020,PERS03014
PERS03020,PERS04974
PERS03020,PERS02351
PERS03021,PERS01087
PERS03021,PERS01580
PERS03021,PERS02002
PERS03021,PERS03997
PERS03021,PERS02852
PERS03021,PERS03691
PERS03021,PERS03001
PERS03021,PERS04555
PERS03021,PERS04055
PERS03021,PERS02247
PERS03022,PERS03751
PERS03022,PERS03921
PERS03023,PERS03065
PERS03024,PERS02622
PERS03024,PERS03592
PERS03025,PERS03251
PERS03026,PERS02704
PERS03026,PERS01851
PERS03026,PERS02789
PERS03026,PERS04162
PERS03026,PERS00648
PERS03026,PERS02676
PERS03026,PERS04941
PERS03026,PERS02448
PERS03026,PERS00003
PERS03027,PERS04890
PERS03027,PERS02831
PERS03027,PERS00876
PERS03028,PERS03998
PERS03028,PERS00810
PERS03028,PERS00305
PERS03028,PERS02956
PERS03028,PERS04626
PERS03028,PERS00499
PERS03028,PERS01998
PERS03029,PERS03905
PERS03029,PERS00665
PERS03029,PERS02549
PERS03029,PERS00816
PERS03029,PERS00579
PERS03029,PERS00322
PERS03029,PERS02905
PERS03029,PERS02758
PERS03029,PERS04653
PERS03030,PERS01480
PERS03030,PERS02841
PERS03030,PERS03743
PERS03030,PERS02793
PERS03030,PERS02094
PERS03030,PERS00752
PERS03030,PERS02726
PERS03030,PERS03100
PERS03031,PERS00552
PERS03031,PERS00498
PERS03031,PERS02659
PERS03031,PERS00592
PERS03031,PERS00856
PERS03032,PERS00023
PERS03032,PERS02460
PERS03032,PERS00898
PERS03032,PERS00813
PERS03032,PERS01602
PERS03032,PERS03163
PERS03032,PERS01870
PERS03032,PERS04191
PERS03033,PERS02626
PERS03033,PERS03498
PERS03033,PERS04830
PERS03033,PERS02305
PERS03033,PERS04249
PERS03033,PERS04156
PERS03033,PERS03806
PERS03033,PERS04339
PERS03034,PERS03346
PERS03034,PERS01994
PERS03034,PERS03427
PERS03035,PERS02777
PERS03035,PERS00995
PERS03035,PERS00581
PERS03035,PERS02782
PERS03036,PERS00933
PERS03037,PERS03078
PERS03037,PERS01311
PERS03037,PERS03271
PERS03038,PERS04566
PERS03039,PERS04502
PERS03039,PERS03857
PERS03039,PERS01125
PERS03039,PERS02533
PERS03039,PERS04517
PERS03039,PERS00299
PERS03039,PERS04414
PERS03039,PERS00453
PERS03039,PERS02186
PERS03039,PERS03714
PERS03040,PERS04036
PERS03040,PERS01480
PERS03040,PERS02090
PERS03040,PERS02861
PERS03040,PERS01416
PERS03040,PERS00349
PERS03040,PERS03499
PERS03040,PERS03454
PERS03041,PERS04466
PERS03042,PERS03503
PERS03042,PERS04371
PERS03042,PERS01533
PERS03042,PERS03466
PERS03042,PERS00394
PERS03042,PERS01196
PERS03043,PERS03144
PERS03043,PERS00219
PERS03043,PERS01508
PERS03043,PERS01471
PERS03043,PERS00957
PERS03043,PERS01624
PERS03043,PERS00979
PERS03043,PERS01626
PERS03043,PERS02214
PERS03044,PERS00450
PERS03044,PERS04781
PERS03044,PERS00814
PERS03044,PERS02365
PERS03045,PERS03185
PERS03045,PERS01355
PERS03045,PERS01909
PERS03045,PERS02300
PERS03045,PERS03161
PERS03045,PERS03537
PERS03046,PERS01436
PERS03047,PERS01047
PERS03047,PERS00490
PERS03047,PERS03312
PERS03047,PERS02053
PERS03047,PERS03696
PERS03047,PERS03281
PERS03047,PERS04200
PERS03047,PERS04705
PERS03048,PERS03086
PERS03048,PERS00340
PERS03048,PERS02697
PERS03048,PERS02798
PERS03048,PERS04678
PERS03048,PERS01030
PERS03048,PERS01735
PERS03048,PERS03352
PERS03048,PERS00328
PERS03049,PERS00269
PERS03050,PERS02307
PERS03050,PERS01200
PERS03050,PERS02026
PERS03051,PERS01353
PERS03051,PERS04410
PERS03051,PERS01008
PERS03051,PERS03618
PERS03051,PERS02276
PERS03051,PERS03459
PERS03051,PERS02187
PERS03051,PERS01796
PERS03052,PERS01038
PERS03052,PERS02051
PERS03052,PERS00857
PERS03052,PERS02026
PERS03053,PERS00642
PERS03053,PERS03504
PERS03053,PERS01592
PERS03053,PERS03084
PERS03054,PERS00321
PERS03054,PERS02644
PERS03054,PERS01502
PERS03054,PERS04663
PERS03054,PERS02909
PERS03054,PERS04768
PERS03054,PERS03785
PERS03054,PERS00182
PERS03054,PERS00130
PERS03055,PERS03375
PERS03055,PERS04153
PERS03055,PERS01322
PERS03055,PERS03324
PERS03056,PERS04966
PERS03057,PERS02142
PERS03057,PERS03605
PERS03057,PERS03568
PERS03057,PERS01172
PERS03057,PERS03882
PERS03057,PERS01941
PERS03058,PERS04033
PERS03058,PERS04350
PERS03058,PERS04787
PERS03058,PERS00944
PERS03058,PERS04183
PERS03058,PERS00346
PERS03059,PERS03007
PERS03059,PERS03701
PERS03059,PERS04833
PERS03059,PERS01840
PERS03059,PERS03324
PERS03059,PERS01023
PERS03059,PERS00879
PERS03060,PERS03210
PERS03060,PERS02400
PERS03060,PERS04415
PERS03060,PERS04075
PERS03060,PERS04633
PERS03060,PERS04716
PERS03061,PERS03585
PERS03061,PERS02281
PERS03061,PERS04268
PERS03061,PERS03504
PERS03061,PERS02012
PERS03061,PERS04896
PERS03062,PERS01815
PERS03062,PERS03804
PERS03062,PERS01882
PERS03062,PERS04276
PERS03062,PERS03593
PERS03062,PERS01341
PERS03063,PERS03907
PERS03063,PERS03180
PERS03063,PERS02802
PERS03064,PERS03451
PERS03064,PERS04873
PERS03064,PERS01995
PERS03064,PERS02063
PERS03064,PERS04619
PERS03064,PERS01442
PERS03064,PERS02442
PERS03064,PERS01983
PERS03065,PERS00122
PERS03065,PERS00835
PERS03065,PERS04311
PERS03066,PERS00463
PERS03066,PERS01345
PERS03066,PERS02613
PERS03066,PERS04735
PERS03066,PERS01065
PERS03067,PERS03046
PERS03067,PERS00032
PERS03067,PERS04219
PERS03067,PERS04698
PERS03068,PERS03859
PERS03068,PERS04229
PERS03069,PERS01437
PERS03069,PERS04756
PERS03069,PERS03541
PERS03069,PERS01092
PERS03069,PERS01922
PERS03070,PERS02103
PERS03070,PERS03414
PERS03070,PERS04711
PERS03070,PERS04140
PERS03071,PERS03345
PERS03071,PERS04607
PERS03072,PERS03265
PERS03072,PERS04848
PERS03072,PERS00118
PERS03072,PERS01270
PERS03073,PERS02047
PERS03073,PERS03312
PERS03073,PERS02711
PERS03073,PERS01576
PERS03073,PERS01966
PERS03073,PERS03002
PERS03073,PERS00147
PERS03074,PERS01194
PERS03075,PERS02250
PERS03075,PERS01203
PERS03075,PERS02756
PERS03075,PERS04318
PERS03076,PERS01278
PERS03076,PERS01038
PERS03076,PERS01005
PERS03076,PERS00159
PERS03077,PERS00181
PERS03077,PERS00389
PERS03077,PERS03244
PERS03077,PERS01486
PERS03077,PERS02696
PERS03077,PERS00618
PERS03078,PERS04197
PERS03078,PERS00817
PERS03079,PERS00637
PERS03079,PERS01695
PERS03079,PERS03018
PERS03079,PERS01753
PERS03079,PERS02273
PERS03079,PERS01818
PERS03080,PERS01157
PERS03080,PERS03265
PERS03080,PERS01845
PERS03080,PERS04022
PERS03080,PERS02132
PERS03080,PERS01724
PERS03080,PERS02318
PERS03080,PERS00048
PERS03080,PERS00078
PERS03081,PERS02457
PERS03081,PERS04894
PERS03081,PERS02017
PERS03081,PERS04384
PERS03081,PERS01410
PERS03081,PERS03352
PERS03082,PERS02234
PERS03082,PERS04759
PERS03082,PERS00810
PERS03082,PERS01900
PERS03082,PERS01365
PERS03082,PERS04538
PERS03082,PERS00534
PERS03083,PERS04788
PERS03084,PERS01406
PERS03084,PERS00358
PERS03084,PERS00819
PERS03084,PERS03053
PERS03084,PERS02866
PERS03084,PERS00398
PERS03084,PERS01645
PERS03084,PERS00465
PERS03085,PERS02099
PERS03085,PERS00641
PERS03085,PERS04858
PERS03085,PERS03500
PERS03085,PERS02051
PERS03085,PERS02258
PERS03085,PERS02714
PERS03086,PERS03757
PERS03086,PERS02152
PERS03086,PERS03967
PERS03086,PERS02836
PERS03086,PERS04719
PERS03086,PERS02503
PERS03086,PERS02965
PERS03087,PERS01249
PERS03087,PERS01426
PERS03087,PERS03390
PERS03087,PERS00824
PERS03087,PERS04237
PERS03088,PERS01340
PERS03088,PERS03834
PERS03088,PERS00041
PERS03088,PERS01733
PERS03088,PERS04143
PERS03088,PERS02474
PERS03088,PERS04752
PERS03088,PERS00461
PERS03088,PERS01436
PERS03088,PERS00591
PERS03089,PERS02108
PERS03089,PERS02611
PERS03089,PERS03322
PERS03089,PERS02112
PERS03089,PERS00234
PERS03089,PERS03522
PERS03089,PERS04681
PERS03089,PERS01188
PERS03089,PERS04154
PERS03090,PERS03773
PERS03090,PERS03369
PERS03091,PERS00076
PERS03091,PERS01923
PERS03091,PERS00545
PERS03091,PERS02371
PERS03091,PERS04024
PERS03091,PERS00190
PERS03092,PERS04422
PERS03093,PERS04327
PERS03094,PERS00602
PERS03094,PERS03203
PERS03094,PERS01236
PERS03094,PERS01985
PERS03095,PERS02372
PERS03095,PERS02800
PERS03095,PERS00139
PERS03095,PERS00563
PERS03095,PERS01082
PERS03095,PERS02393
PERS03096,PERS01127
PERS03096,PERS03831
PERS03096,PERS02032
PERS03096,PERS04063
PERS03096,PERS01405
PERS03096,PERS03993
PERS03097,PERS03767
PERS03097,PERS01810
PERS03097,PERS03910
PERS03097,PERS03779
PERS03097,PERS00060
PERS03097,PERS00378
PERS03097,PERS01111
PERS03097,PERS04219
PERS03097,PERS01467
PERS03097,PERS04875
PERS03098,PERS03905
PERS03098,PERS00188
PERS03098,PERS03641
PERS03098,PERS01599
PERS03098,PERS03957
PERS03098,PERS02243
PERS03098,PERS04374
PERS03098,PERS03345
PERS03099,PERS04799
PERS03099,PERS02967
PERS03099,PERS01991
PERS03100,PERS01610
PERS03100,PERS03296
PERS03100,PERS00750
PERS03100,PERS04217
PERS03101,PERS01862
PERS03101,PERS02336
PERS03101,PERS02116
PERS03101,PERS01150
PERS03101,PERS03682
PERS03101,PERS02166
PERS03101,PERS04617
PERS03101,PERS02814
PERS03101,PERS01571
PERS03101,PERS02630
PERS03102,PERS02567
PERS03102,PERS03138
PERS03102,PERS03255
PERS03102,PERS02813
PERS03102,PERS01578
PERS03102,PERS00336
PERS03103,PERS00044
PERS03103,PERS02564
PERS03103,PERS01946
PERS03103,PERS01286
PERS03103,PERS00842
PERS03103,PERS02612
PERS03103,PERS04121
PERS03103,PERS03143
PERS03103,PERS01146
PERS03104,PERS04284
PERS03104,PERS02446
PERS03104,PERS01269
PERS03105,PERS03401
PERS03105,PERS00267
PERS03105,PERS01744
PERS03105,PERS01049
PERS03106,PERS04718
PERS03106,PERS04732
PERS03106,PERS03297
PERS03106,PERS02604
PERS03106,PERS04240
PERS03106,PERS02243
PERS03106,PERS04010
PERS03106,PERS02152
PERS03106,PERS01623
PERS03107,PERS01116
PERS03107,PERS02166
PERS03107,PERS01998
PERS03107,PERS02229
PERS03108,PERS02155
PERS03108,PERS03688
PERS03108,PERS02364
PERS03109,PERS02113
PERS03109,PERS04021
PERS03109,PERS03315
PERS03109,PERS01658
PERS03109,PERS03182
PERS03109,PERS04162
PERS03109,PERS02320
PERS03109,PERS04667
PERS03109,PERS00160
PERS03109,PERS01025
PERS03110,PERS01375
PERS03110,PERS03603
PERS03110,PERS00764
PERS03110,PERS03370
PERS03110,PERS00902
PERS03110,PERS04257
PERS03110,PERS01782
PERS03110,PERS01166
PERS03111,PERS00245
PERS03111,PERS00310
PERS03111,PERS03631
PERS03111,PERS02168
PERS03111,PERS00058
PERS03111,PERS04563
PERS03111,PERS00721
PERS03111,PERS02248
PERS03111,PERS01078
PERS03111,PERS02970
PERS03112,PERS03232
PERS03112,PERS01411
PERS03112,PERS02606
PERS03112,PERS04658
PERS03112,PERS03870
PERS03112,PERS02789
PERS03112,PERS00661
PERS03113,PERS02516
PERS03113,PERS03497
PERS03113,PERS04300
PERS03113,PERS00354
PERS03113,PERS03467
PERS03113,PERS00803
PERS03114,PERS03568
PERS03114,PERS04689
PERS03114,PERS04444
PERS03114,PERS01155
PERS03114,PERS01209
PERS03115,PERS02962
PERS03115,PERS02838
PERS03115,PERS00500
PERS03115,PERS02237
PERS03115,PERS03522
PERS03115,PERS04313
PERS03115,PERS04043
PERS03115,PERS01796
PERS03115,PERS03250
PERS03116,PERS01006
PERS03116,PERS03620
PERS03116,PERS01306
PERS03116,PERS03051
PERS03116,PERS03186
PERS03116,PERS03991
PERS03116,PERS04489
PERS03116,PERS03424
PERS03117,PERS04735
PERS03117,PERS02498
PERS03117,PERS03812
PERS03117,PERS02719
PERS03117,PERS02829
PERS03117,PERS04987
PERS03117,PERS04188
PERS03117,PERS01788
PERS03118,PERS02903
PERS03118,PERS02549
PERS03118,PERS04753
PERS03119,PERS00236
PERS03119,PERS02572
PERS03119,PERS01183
PERS03119,PERS00038
PERS03119,PERS04908
PERS03119,PERS03587
PERS03119,PERS04426
PERS03119,PERS03262
PERS03119,PERS00928
PERS03119,PERS02868
PERS03120,PERS01901
PERS03120,PERS04608
PERS03120,PERS03229
PERS03120,PERS01644
PERS03120,PERS04116
PERS03120,PERS04812
PERS03120,PERS01155
PERS03121,PERS02427
PERS03121,PERS02148
PERS03121,PERS00870
PERS03121,PERS02875
PERS03121,PERS01509
PERS03121,PERS01149
PERS03121,PERS02328
PERS03122,PERS03617
PERS03122,PERS00386
PERS03122,PERS04646
PERS03122,PERS02869
PERS03122,PERS01160
PERS03123,PERS03290
PERS03123,PERS00975
PERS03123,PERS02695
PERS03124,PERS04362
PERS03124,PERS01181
PERS03124,PERS03507
PERS03124,PERS03550
PERS03125,PERS00323
PERS03126,PERS03331
PERS03126,PERS03667
PERS03126,PERS04382
PERS03126,PERS03065
PERS03126,PERS01054
PERS03126,PERS01973
PERS03126,PERS02890
PERS03126,PERS04731
PERS03127,PERS02283
PERS03127,PERS03445
PERS03127,PERS02566
PERS03127,PERS00869
PERS03127,PERS03982
PERS03128,PERS02273
PERS03128,PERS04417
PERS03128,PERS04694
PERS03128,PERS03611
PERS03128,PERS03554
PERS03128,PERS01775
PERS03128,PERS04615
PERS03128,PERS04353
PERS03128,PERS01644
PERS03128,PERS01531
PERS03129,PERS02707
PERS03129,PERS03909
PERS03129,PERS01321
PERS03129,PERS00615
PERS03129,PERS00130
PERS03129,PERS01791
PERS03129,PERS01494
PERS03129,PERS04907
PERS03129,PERS02832
PERS03130,PERS02456
PERS03130,PERS04190
PERS03130,PERS03481
PERS03130,PERS01683
PERS03130,PERS04351
PERS03131,PERS02561
PERS03132,PERS00910
PERS03132,PERS04012
PERS03132,PERS00716
PERS03132,PERS03060
PERS03132,PERS02296
PERS03132,PERS01422
PERS03133,PERS04079
PERS03133,PERS01901
PERS03133,PERS00373
PERS03133,PERS01128
PERS03133,PERS02755
PERS03133,PERS04146
PERS03133,PERS04743
PERS03133,PERS01704
PERS03133,PERS00202
PERS03133,PERS02534
PERS03134,PERS01620
PERS03134,PERS01594
PERS03134,PERS01597
PERS03134,PERS03727
PERS03134,PERS00116
PERS03134,PERS03694
PERS03134,PERS03072
PERS03134,PERS02448
PERS03135,PERS01007
PERS03135,PERS03700
PERS03135,PERS00937
PERS03135,PERS00413
PERS03135,PERS02702
PERS03136,PERS00739
PERS03136,PERS02117
PERS03136,PERS01004
PERS03136,PERS01784
PERS03136,PERS00908
PERS03136,PERS04522
PERS03136,PERS01900
PERS03136,PERS04242
PERS03136,PERS04773
PERS03136,PERS03053
PERS03137,PERS04071
PERS03137,PERS00314
PERS03137,PERS04456
PERS03137,PERS02837
PERS03138,PERS01013
PERS03138,PERS04808
PERS03138,PERS04448
PERS03138,PERS04506
PERS03138,PERS03854
PERS03139,PERS01708
PERS03139,PERS03550
PERS03139,PERS03864
PERS03139,PERS01383
PERS03139,PERS03577
PERS03139,PERS01445
PERS03139,PERS00480
PERS03139,PERS02631
PERS03140,PERS04136
PERS03140,PERS02435
PERS03140,PERS01128
PERS03140,PERS04560
PERS03140,PERS03699
PERS03140,PERS01196
PERS03140,PERS04627
PERS03140,PERS01788
PERS03140,PERS01584
PERS03141,PERS01631
PERS03142,PERS00918
PERS03142,PERS01686
PERS03142,PERS03554
PERS03143,PERS04954
PERS03143,PERS04502
PERS03143,PERS03459
PERS03143,PERS00019
PERS03143,PERS00031
PERS03143,PERS02227
PERS03143,PERS03643
PERS03143,PERS01655
PERS03143,PERS04248
PERS03143,PERS00660
PERS03144,PERS04136
PERS03144,PERS02501
PERS03144,PERS02315
PERS03144,PERS04804
PERS03144,PERS02493
PERS03144,PERS00689
PERS03144,PERS03088
PERS03144,PERS03783
PERS03145,PERS01440
PERS03145,PERS00824
PERS03145,PERS03761
PERS03145,PERS00394
PERS03145,PERS01020
PERS03145,PERS02616
PERS03145,PERS01477
PERS03146,PERS04645
PERS03146,PERS04964
PERS03146,PERS04298
PERS03146,PERS01439
PERS03147,PERS03805
PERS03147,PERS00310
PERS03147,PERS03464
PERS03147,PERS03044
PERS03147,PERS03758
PERS03147,PERS04649
PERS03147,PERS01275
PERS03147,PERS00642
PERS03147,PERS00229
PERS03148,PERS01176
PERS03148,PERS02683
PERS03148,PERS00107
PERS03148,PERS02449
PERS03148,PERS03919
PERS03148,PERS03450
PERS03149,PERS04108
PERS03149,PERS03391
PERS03149,PERS04992
PERS03149,PERS01166
PERS03149,PERS02782
PERS03149,PERS04295
PERS03149,PERS04036
PERS03149,PERS03601
PERS03149,PERS02726
PERS03150,PERS04768
PERS03150,PERS03591
PERS03150,PERS04091
PERS03151,PERS01999
PERS03152,PERS03045
PERS03152,PERS03304
PERS03152,PERS00256
PERS03152,PERS04365
PERS03152,PERS01526
PERS03152,PERS03538
PERS03153,PERS04683
PERS03153,PERS04519
PERS03153,PERS01810
PERS03153,PERS00119
PERS03153,PERS00042
PERS03153,PERS03273
PERS03153,PERS04746
PERS03153,PERS03737
PERS03153,PERS03762
PERS03153,PERS04031
PERS03154,PERS04524
PERS03155,PERS01532
PERS03155,PERS02771
PERS03155,PERS02809
PERS03155,PERS03972
PERS03155,PERS04970
PERS03155,PERS01969
PERS03155,PERS01124
PERS03155,PERS03532
PERS03155,PERS02718
PERS03155,PERS01683
PERS03156,PERS03880
PERS03156,PERS02389
PERS03156,PERS00816
PERS03157,PERS04107
PERS03157,PERS00356
PERS03158,PERS00442
PERS03158,PERS00360
PERS03158,PERS04111
PERS03158,PERS02941
PERS03158,PERS03392
PERS03159,PERS04426
PERS03159,PERS03440
PERS03159,PERS04168
PERS03159,PERS04396
PERS03160,PERS01278
PERS03160,PERS01473
PERS03160,PERS03588
PERS03160,PERS03196
PERS03160,PERS04928
PERS03160,PERS00085
PERS03161,PERS03930
PERS03161,PERS04823
PERS03161,PERS00369
PERS03161,PERS01497
PERS03161,PERS03080
PERS03161,PERS03989
PERS03162,PERS03297
PERS03162,PERS04582
PERS03162,PERS01955
PERS03162,PERS02967
PERS03162,PERS04452
PERS03162,PERS01201
PERS03162,PERS04548
PERS03162,PERS04427
PERS03162,PERS04257
PERS03162,PERS00495
PERS03163,PERS00732
PERS03163,PERS03454
PERS03163,PERS04598
PERS03163,PERS00005
PERS03163,PERS04837
PERS03163,PERS03845
PERS03163,PERS02164
PERS03163,PERS03409
PERS03163,PERS01756
PERS03163,PERS00669
PERS03164,PERS00163
PERS03164,PERS01863
PERS03164,PERS00292
PERS03164,PERS03662
PERS03164,PERS02816
PERS03164,PERS03801
PERS03164,PERS03139
PERS03165,PERS03438
PERS03165,PERS02878
PERS03165,PERS01162
PERS03165,PERS00345
PERS03165,PERS00779
PERS03165,PERS03746
PERS03165,PERS01983
PERS03165,PERS02615
PERS03165,PERS04098
PERS03165,PERS04197
PERS03166,PERS03643
PERS03166,PERS04072
PERS03166,PERS01840
PERS03166,PERS04703
PERS03166,PERS00623
PERS03166,PERS04031
PERS03166,PERS04535
PERS03166,PERS03537
PERS03166,PERS02508
PERS03166,PERS00932
PERS03167,PERS03231
PERS03167,PERS00749
PERS03167,PERS00116
PERS03167,PERS04666
PERS03168,PERS04691
PERS03168,PERS02329
PERS03168,PERS02423
PERS03168,PERS03273
PERS03168,PERS01998
PERS03168,PERS00798
PERS03168,PERS03865
PERS03168,PERS02796
PERS03169,PERS04227
PERS03169,PERS04587
PERS03169,PERS01817
PERS03169,PERS04670
PERS03169,PERS02934
PERS03169,PERS04724
PERS03169,PERS03335
PERS03169,PERS00098
PERS03169,PERS01445
PERS03169,PERS02262
PERS03170,PERS03305
PERS03170,PERS00938
PERS03170,PERS00065
PERS03170,PERS02728
PERS03170,PERS03312
PERS03170,PERS00089
PERS03171,PERS00035
PERS03171,PERS00551
PERS03171,PERS00675
PERS03171,PERS00124
PERS03171,PERS03545
PERS03171,PERS00653
PERS03171,PERS04794
PERS03171,PERS02743
PERS03172,PERS01159
PERS03172,PERS02362
PERS03172,PERS04412
PERS03172,PERS01473
PERS03173,PERS01847
PERS03173,PERS01398
PERS03173,PERS02485
PERS03173,PERS04466
PERS03173,PERS01764
PERS03173,PERS03504
PERS03173,PERS01944
PERS03174,PERS02803
PERS03174,PERS00652
PERS03174,PERS03630
PERS03175,PERS02850
PERS03175,PERS00002
PERS03175,PERS03958
PERS03175,PERS03861
PERS03175,PERS01397
PERS03175,PERS04106
PERS03176,PERS04769
PERS03176,PERS00302
PERS03176,PERS03641
PERS03176,PERS00472
PERS03176,PERS00541
PERS03176,PERS00867
PERS03176,PERS01179
PERS03176,PERS01236
PERS03177,PERS04421
PERS03178,PERS02872
PERS03178,PERS04378
PERS03178,PERS04953
PERS03178,PERS04612
PERS03178,PERS00320
PERS03178,PERS04273
PERS03178,PERS00105
PERS03178,PERS00482
PERS03178,PERS01363
PERS03179,PERS03556
PERS03179,PERS03916
PERS03179,PERS03618
PERS03179,PERS00320
PERS03179,PERS00248
PERS03180,PERS02765
PERS03180,PERS03859
PERS03180,PERS03910
PERS03180,PERS03886
